STATION,STATION_NAME,LATITUDE,LONGITUDE,ELEVATION,YEAR,WESD
USS0007M29S,Lizard Head Pass CO US,37.8,-107.92,3109,1981,276.86
USS0007M29S,Lizard Head Pass CO US,37.8,-107.92,3109,1982,482.59999999999997
USS0007M29S,Lizard Head Pass CO US,37.8,-107.92,3109,1983,490.21999999999997
USS0007M29S,Lizard Head Pass CO US,37.8,-107.92,3109,1984,515.62
USS0007M29S,Lizard Head Pass CO US,37.8,-107.92,3109,1985,535.94
USS0007M29S,Lizard Head Pass CO US,37.8,-107.92,3109,1986,457.2
USS0007M29S,Lizard Head Pass CO US,37.8,-107.92,3109,1987,393.7
USS0007M29S,Lizard Head Pass CO US,37.8,-107.92,3109,1988,231.14000000000001
USS0007M29S,Lizard Head Pass CO US,37.8,-107.92,3109,1989,360.67999999999995
USS0007M29S,Lizard Head Pass CO US,37.8,-107.92,3109,1990,177.8
USS0007M29S,Lizard Head Pass CO US,37.8,-107.92,3109,1991,469.90000000000003
USS0007M29S,Lizard Head Pass CO US,37.8,-107.92,3109,1992,434.34
USS0007M29S,Lizard Head Pass CO US,37.8,-107.92,3109,1993,624.84
USS0007M29S,Lizard Head Pass CO US,37.8,-107.92,3109,1994,292.1
USS0007M29S,Lizard Head Pass CO US,37.8,-107.92,3109,1995,505.46
USS0007M29S,Lizard Head Pass CO US,37.8,-107.92,3109,1996,381
USS0007M29S,Lizard Head Pass CO US,37.8,-107.92,3109,1997,548.64
USS0007M29S,Lizard Head Pass CO US,37.8,-107.92,3109,1998,345.43999999999994
USS0007M29S,Lizard Head Pass CO US,37.8,-107.92,3109,1999,215.9
USS0007M29S,Lizard Head Pass CO US,37.8,-107.92,3109,2000,424.18
USS0007M29S,Lizard Head Pass CO US,37.8,-107.92,3109,2001,320.03999999999996
USS0007M29S,Lizard Head Pass CO US,37.8,-107.92,3109,2002,132.08
USS0007M29S,Lizard Head Pass CO US,37.8,-107.92,3109,2003,322.58000000000004
USS0007M29S,Lizard Head Pass CO US,37.8,-107.92,3109,2004,317.5
USS0007M29S,Lizard Head Pass CO US,37.8,-107.92,3109,2005,472.44
USS0007M29S,Lizard Head Pass CO US,37.8,-107.92,3109,2006,345.43999999999994
USS0007M29S,Lizard Head Pass CO US,37.8,-107.92,3109,2007,266.70000000000005
USS0007M29S,Lizard Head Pass CO US,37.8,-107.92,3109,2008,563.88
USS0007M29S,Lizard Head Pass CO US,37.8,-107.92,3109,2009,464.82
USS0007M29S,Lizard Head Pass CO US,37.8,-107.92,3109,2010,421.64
USS0007M29S,Lizard Head Pass CO US,37.8,-107.92,3109,2011,330.20000000000005
USS0007M29S,Lizard Head Pass CO US,37.8,-107.92,3109,2012,162.56
USS0007M29S,Lizard Head Pass CO US,37.8,-107.92,3109,2013,261.62
USS0007M29S,Lizard Head Pass CO US,37.8,-107.92,3109,2014,383.53999999999996
USS0007M29S,Lizard Head Pass CO US,37.8,-107.92,3109,2015,241.29999999999998
USS0008K04S,Mesa Lakes CO US,39.06,-108.06,3048,1987,482.59999999999997
USS0008K04S,Mesa Lakes CO US,39.06,-108.06,3048,1988,363.22
USS0008K04S,Mesa Lakes CO US,39.06,-108.06,3048,1989,472.44
USS0008K04S,Mesa Lakes CO US,39.06,-108.06,3048,1990,279.40000000000003
USS0008K04S,Mesa Lakes CO US,39.06,-108.06,3048,1991,452.12
USS0008K04S,Mesa Lakes CO US,39.06,-108.06,3048,1992,538.48
USS0008K04S,Mesa Lakes CO US,39.06,-108.06,3048,1993,736.5999999999999
USS0008K04S,Mesa Lakes CO US,39.06,-108.06,3048,1994,436.88
USS0008K04S,Mesa Lakes CO US,39.06,-108.06,3048,1995,612.14
USS0008K04S,Mesa Lakes CO US,39.06,-108.06,3048,1996,510.54
USS0008K04S,Mesa Lakes CO US,39.06,-108.06,3048,1997,579.12
USS0008K04S,Mesa Lakes CO US,39.06,-108.06,3048,1998,467.35999999999996
USS0008K04S,Mesa Lakes CO US,39.06,-108.06,3048,1999,317.5
USS0008K04S,Mesa Lakes CO US,39.06,-108.06,3048,2000,386.08
USS0008K04S,Mesa Lakes CO US,39.06,-108.06,3048,2001,330.20000000000005
USS0008K04S,Mesa Lakes CO US,39.06,-108.06,3048,2002,226.06
USS0008K04S,Mesa Lakes CO US,39.06,-108.06,3048,2003,426.71999999999997
USS0008K04S,Mesa Lakes CO US,39.06,-108.06,3048,2004,398.78
USS0008K04S,Mesa Lakes CO US,39.06,-108.06,3048,2005,728.98
USS0008K04S,Mesa Lakes CO US,39.06,-108.06,3048,2006,421.64
USS0008K04S,Mesa Lakes CO US,39.06,-108.06,3048,2007,302.26
USS0008K04S,Mesa Lakes CO US,39.06,-108.06,3048,2008,500.38
USS0008K04S,Mesa Lakes CO US,39.06,-108.06,3048,2009,434.34
USS0008K04S,Mesa Lakes CO US,39.06,-108.06,3048,2010,406.4
USS0008K04S,Mesa Lakes CO US,39.06,-108.06,3048,2011,528.32
USS0008K04S,Mesa Lakes CO US,39.06,-108.06,3048,2012,304.8
USS0008K04S,Mesa Lakes CO US,39.06,-108.06,3048,2013,330.20000000000005
USS0008K04S,Mesa Lakes CO US,39.06,-108.06,3048,2014,358.14
USS0008K04S,Mesa Lakes CO US,39.06,-108.06,3048,2015,233.67999999999998
USS0008L02S,Columbine Pass CO US,38.42,-108.38,2865.1,1987,497.84
USS0008L02S,Columbine Pass CO US,38.42,-108.38,2865.1,1988,284.48
USS0008L02S,Columbine Pass CO US,38.42,-108.38,2865.1,1989,312.42
USS0008L02S,Columbine Pass CO US,38.42,-108.38,2865.1,1990,198.12
USS0008L02S,Columbine Pass CO US,38.42,-108.38,2865.1,1991,581.66
USS0008L02S,Columbine Pass CO US,38.42,-108.38,2865.1,1992,490.21999999999997
USS0008L02S,Columbine Pass CO US,38.42,-108.38,2865.1,1993,850.9000000000001
USS0008L02S,Columbine Pass CO US,38.42,-108.38,2865.1,1994,309.88
USS0008L02S,Columbine Pass CO US,38.42,-108.38,2865.1,1995,556.26
USS0008L02S,Columbine Pass CO US,38.42,-108.38,2865.1,1996,284.48
USS0008L02S,Columbine Pass CO US,38.42,-108.38,2865.1,1997,490.21999999999997
USS0008L02S,Columbine Pass CO US,38.42,-108.38,2865.1,1998,424.18
USS0008L02S,Columbine Pass CO US,38.42,-108.38,2865.1,1999,109.22
USS0008L02S,Columbine Pass CO US,38.42,-108.38,2865.1,2000,477.52000000000004
USS0008L02S,Columbine Pass CO US,38.42,-108.38,2865.1,2001,347.98
USS0008L02S,Columbine Pass CO US,38.42,-108.38,2865.1,2002,193.04
USS0008L02S,Columbine Pass CO US,38.42,-108.38,2865.1,2003,426.71999999999997
USS0008L02S,Columbine Pass CO US,38.42,-108.38,2865.1,2004,213.35999999999999
USS0008L02S,Columbine Pass CO US,38.42,-108.38,2865.1,2005,741.6800000000001
USS0008L02S,Columbine Pass CO US,38.42,-108.38,2865.1,2006,434.34
USS0008L02S,Columbine Pass CO US,38.42,-108.38,2865.1,2007,317.5
USS0008L02S,Columbine Pass CO US,38.42,-108.38,2865.1,2008,505.46
USS0008L02S,Columbine Pass CO US,38.42,-108.38,2865.1,2009,401.32
USS0008L02S,Columbine Pass CO US,38.42,-108.38,2865.1,2010,622.3
USS0008L02S,Columbine Pass CO US,38.42,-108.38,2865.1,2011,487.68
USS0008L02S,Columbine Pass CO US,38.42,-108.38,2865.1,2012,167.64
USS0008L02S,Columbine Pass CO US,38.42,-108.38,2865.1,2013,320.03999999999996
USS0008L02S,Columbine Pass CO US,38.42,-108.38,2865.1,2014,289.56
USS0008L02S,Columbine Pass CO US,38.42,-108.38,2865.1,2015,58.419999999999995
USS0008M02S,"MANCOS, CO US",37.43,-108.17,3048,1995,566.4
USS0008M02S,"MANCOS, CO US",37.43,-108.17,3048,1996,309.9
USS0008M02S,"MANCOS, CO US",37.43,-108.17,3048,1997,462.29999999999995
USS0008M02S,"MANCOS, CO US",37.43,-108.17,3048,1998,398.8
USS0008M02S,"MANCOS, CO US",37.43,-108.17,3048,1999,76.2
USS0008M02S,"MANCOS, CO US",37.43,-108.17,3048,2000,449.6
USS0008M02S,"MANCOS, CO US",37.43,-108.17,3048,2001,411.5
USS0008M02S,"MANCOS, CO US",37.43,-108.17,3048,2002,61
USS0008M02S,"MANCOS, CO US",37.43,-108.17,3048,2003,383.5
USS0008M02S,"MANCOS, CO US",37.43,-108.17,3048,2004,157.5
USS0008M02S,"MANCOS, CO US",37.43,-108.17,3048,2005,706.1
USS0008M02S,"MANCOS, CO US",37.43,-108.17,3048,2006,297.2
USS0008M02S,"MANCOS, CO US",37.43,-108.17,3048,2007,114.3
USS0008M02S,"MANCOS, CO US",37.43,-108.17,3048,2008,566.4
USS0008M02S,"MANCOS, CO US",37.43,-108.17,3048,2009,368.29999999999995
USS0008M02S,"MANCOS, CO US",37.43,-108.17,3048,2010,546.1
USS0008M02S,"MANCOS, CO US",37.43,-108.17,3048,2011,365.79999999999995
USS0008M02S,"MANCOS, CO US",37.43,-108.17,3048,2012,104.1
USS0008M02S,"MANCOS, CO US",37.43,-108.17,3048,2013,299.7
USS0008M02S,"MANCOS, CO US",37.43,-108.17,3048,2014,167.60000000000002
USS0008M02S,"MANCOS, CO US",37.43,-108.17,3048,2015,12.7
USS0008M02S,"MANCOS, CO US",37.43,-108.17,3048,2016,307.3
USS0008M02S,"MANCOS, CO US",37.43,-108.17,3048,2017,586.7
USS0008M04S,"SHARKSTOOTH, CO US",37.5,-108.11,3267.5,2005,754.4
USS0008M04S,"SHARKSTOOTH, CO US",37.5,-108.11,3267.5,2006,375.90000000000003
USS0008M04S,"SHARKSTOOTH, CO US",37.5,-108.11,3267.5,2007,335.3
USS0008M04S,"SHARKSTOOTH, CO US",37.5,-108.11,3267.5,2008,711.2
USS0008M04S,"SHARKSTOOTH, CO US",37.5,-108.11,3267.5,2009,556.3000000000001
USS0008M04S,"SHARKSTOOTH, CO US",37.5,-108.11,3267.5,2010,558.8000000000001
USS0008M04S,"SHARKSTOOTH, CO US",37.5,-108.11,3267.5,2011,530.9000000000001
USS0008M04S,"SHARKSTOOTH, CO US",37.5,-108.11,3267.5,2012,353.1
USS0008M04S,"SHARKSTOOTH, CO US",37.5,-108.11,3267.5,2013,396.2
USS0008M04S,"SHARKSTOOTH, CO US",37.5,-108.11,3267.5,2014,386.1
USS0008M04S,"SHARKSTOOTH, CO US",37.5,-108.11,3267.5,2015,322.59999999999997
USS0008M04S,"SHARKSTOOTH, CO US",37.5,-108.11,3267.5,2016,485.09999999999997
USS0008M04S,"SHARKSTOOTH, CO US",37.5,-108.11,3267.5,2017,772.2
USS0008M06S,El Diente Peak CO US,37.79,-108.02,3048,1987,447.04
USS0008M06S,El Diente Peak CO US,37.79,-108.02,3048,1988,220.98
USS0008M06S,El Diente Peak CO US,37.79,-108.02,3048,1989,350.52
USS0008M06S,El Diente Peak CO US,37.79,-108.02,3048,1990,248.92
USS0008M06S,El Diente Peak CO US,37.79,-108.02,3048,1991,381
USS0008M06S,El Diente Peak CO US,37.79,-108.02,3048,1992,330.20000000000005
USS0008M06S,El Diente Peak CO US,37.79,-108.02,3048,1993,640.0799999999999
USS0008M06S,El Diente Peak CO US,37.79,-108.02,3048,1994,261.62
USS0008M06S,El Diente Peak CO US,37.79,-108.02,3048,1995,538.48
USS0008M06S,El Diente Peak CO US,37.79,-108.02,3048,1996,363.22
USS0008M06S,El Diente Peak CO US,37.79,-108.02,3048,1997,474.97999999999996
USS0008M06S,El Diente Peak CO US,37.79,-108.02,3048,1998,327.65999999999997
USS0008M06S,El Diente Peak CO US,37.79,-108.02,3048,1999,132.08
USS0008M06S,El Diente Peak CO US,37.79,-108.02,3048,2000,436.88
USS0008M06S,El Diente Peak CO US,37.79,-108.02,3048,2001,327.65999999999997
USS0008M06S,El Diente Peak CO US,37.79,-108.02,3048,2002,144.78
USS0008M06S,El Diente Peak CO US,37.79,-108.02,3048,2003,292.1
USS0008M06S,El Diente Peak CO US,37.79,-108.02,3048,2004,203.2
USS0008M06S,El Diente Peak CO US,37.79,-108.02,3048,2005,497.84
USS0008M06S,El Diente Peak CO US,37.79,-108.02,3048,2006,378.46
USS0008M06S,El Diente Peak CO US,37.79,-108.02,3048,2007,208.28
USS0008M06S,El Diente Peak CO US,37.79,-108.02,3048,2008,599.44
USS0008M06S,El Diente Peak CO US,37.79,-108.02,3048,2009,419.09999999999997
USS0008M06S,El Diente Peak CO US,37.79,-108.02,3048,2010,462.28000000000003
USS0008M06S,El Diente Peak CO US,37.79,-108.02,3048,2011,299.72
USS0008M06S,El Diente Peak CO US,37.79,-108.02,3048,2012,121.92
USS0008M06S,El Diente Peak CO US,37.79,-108.02,3048,2013,279.40000000000003
USS0008M06S,El Diente Peak CO US,37.79,-108.02,3048,2014,307.34000000000003
USS0008M06S,El Diente Peak CO US,37.79,-108.02,3048,2015,149.86
USS0008M07S,Lone Cone CO US,37.89,-108.2,2926.1,1981,294.64
USS0008M07S,Lone Cone CO US,37.89,-108.2,2926.1,1982,586.74
USS0008M07S,Lone Cone CO US,37.89,-108.2,2926.1,1983,510.54
USS0008M07S,Lone Cone CO US,37.89,-108.2,2926.1,1984,180.33999999999997
USS0008M07S,Lone Cone CO US,37.89,-108.2,2926.1,1985,591.82
USS0008M07S,Lone Cone CO US,37.89,-108.2,2926.1,1986,477.52000000000004
USS0008M07S,Lone Cone CO US,37.89,-108.2,2926.1,1987,553.72
USS0008M07S,Lone Cone CO US,37.89,-108.2,2926.1,1988,292.1
USS0008M07S,Lone Cone CO US,37.89,-108.2,2926.1,1989,447.04
USS0008M07S,Lone Cone CO US,37.89,-108.2,2926.1,1990,177.8
USS0008M07S,Lone Cone CO US,37.89,-108.2,2926.1,1991,508
USS0008M07S,Lone Cone CO US,37.89,-108.2,2926.1,1992,469.90000000000003
USS0008M07S,Lone Cone CO US,37.89,-108.2,2926.1,1993,650.24
USS0008M07S,Lone Cone CO US,37.89,-108.2,2926.1,1994,375.91999999999996
USS0008M07S,Lone Cone CO US,37.89,-108.2,2926.1,1995,619.76
USS0008M07S,Lone Cone CO US,37.89,-108.2,2926.1,1996,350.52
USS0008M07S,Lone Cone CO US,37.89,-108.2,2926.1,1997,708.66
USS0008M07S,Lone Cone CO US,37.89,-108.2,2926.1,1998,454.66
USS0008M07S,Lone Cone CO US,37.89,-108.2,2926.1,1999,170.18
USS0008M07S,Lone Cone CO US,37.89,-108.2,2926.1,2000,370.84000000000003
USS0008M07S,Lone Cone CO US,37.89,-108.2,2926.1,2001,330.20000000000005
USS0008M07S,Lone Cone CO US,37.89,-108.2,2926.1,2002,170.18
USS0008M07S,Lone Cone CO US,37.89,-108.2,2926.1,2003,363.22
USS0008M07S,Lone Cone CO US,37.89,-108.2,2926.1,2004,248.92
USS0008M07S,Lone Cone CO US,37.89,-108.2,2926.1,2005,502.92
USS0008M07S,Lone Cone CO US,37.89,-108.2,2926.1,2006,347.98
USS0008M07S,Lone Cone CO US,37.89,-108.2,2926.1,2007,335.28
USS0008M07S,Lone Cone CO US,37.89,-108.2,2926.1,2008,525.78
USS0008M07S,Lone Cone CO US,37.89,-108.2,2926.1,2009,436.88
USS0008M07S,Lone Cone CO US,37.89,-108.2,2926.1,2010,497.84
USS0008M07S,Lone Cone CO US,37.89,-108.2,2926.1,2011,322.58000000000004
USS0008M07S,Lone Cone CO US,37.89,-108.2,2926.1,2012,172.71999999999997
USS0008M07S,Lone Cone CO US,37.89,-108.2,2926.1,2013,276.86
USS0008M07S,Lone Cone CO US,37.89,-108.2,2926.1,2014,327.65999999999997
USS0008M07S,Lone Cone CO US,37.89,-108.2,2926.1,2015,162.56
USS0008M08S,Scotch Creek CO US,37.65,-108.01,2773.7,1987,485.14000000000004
USS0008M08S,Scotch Creek CO US,37.65,-108.01,2773.7,1988,144.78
USS0008M08S,Scotch Creek CO US,37.65,-108.01,2773.7,1989,185.42000000000002
USS0008M08S,Scotch Creek CO US,37.65,-108.01,2773.7,1990,154.94
USS0008M08S,Scotch Creek CO US,37.65,-108.01,2773.7,1991,314.96
USS0008M08S,Scotch Creek CO US,37.65,-108.01,2773.7,1992,327.65999999999997
USS0008M08S,Scotch Creek CO US,37.65,-108.01,2773.7,1993,538.48
USS0008M08S,Scotch Creek CO US,37.65,-108.01,2773.7,1994,198.12
USS0008M08S,Scotch Creek CO US,37.65,-108.01,2773.7,1995,388.62
USS0008M08S,Scotch Creek CO US,37.65,-108.01,2773.7,1996,218.44
USS0008M08S,Scotch Creek CO US,37.65,-108.01,2773.7,1997,350.52
USS0008M08S,Scotch Creek CO US,37.65,-108.01,2773.7,1998,276.86
USS0008M08S,Scotch Creek CO US,37.65,-108.01,2773.7,1999,25.4
USS0008M08S,Scotch Creek CO US,37.65,-108.01,2773.7,2000,342.9
USS0008M08S,Scotch Creek CO US,37.65,-108.01,2773.7,2001,281.94
USS0008M08S,Scotch Creek CO US,37.65,-108.01,2773.7,2002,34.1563344350812
USS0008M08S,Scotch Creek CO US,37.65,-108.01,2773.7,2003,233.67999999999998
USS0008M08S,Scotch Creek CO US,37.65,-108.01,2773.7,2004,116.83999999999999
USS0008M08S,Scotch Creek CO US,37.65,-108.01,2773.7,2005,441.96
USS0008M08S,Scotch Creek CO US,37.65,-108.01,2773.7,2006,236.22
USS0008M08S,Scotch Creek CO US,37.65,-108.01,2773.7,2007,91.44
USS0008M08S,Scotch Creek CO US,37.65,-108.01,2773.7,2008,421.64
USS0008M08S,Scotch Creek CO US,37.65,-108.01,2773.7,2009,231.14000000000001
USS0008M08S,Scotch Creek CO US,37.65,-108.01,2773.7,2010,332.74
USS0008M08S,Scotch Creek CO US,37.65,-108.01,2773.7,2011,228.6
USS0008M08S,Scotch Creek CO US,37.65,-108.01,2773.7,2012,81.28
USS0008M08S,Scotch Creek CO US,37.65,-108.01,2773.7,2013,172.71999999999997
USS0008M08S,Scotch Creek CO US,37.65,-108.01,2773.7,2014,243.84
USS0008M08S,Scotch Creek CO US,37.65,-108.01,2773.7,2015,27.94
USS0008M12S,Black Mesa CO US,37.79,-108.18,3529.6,2013,454.66
USS0008M12S,Black Mesa CO US,37.79,-108.18,3529.6,2014,513.08
USS0008M12S,Black Mesa CO US,37.79,-108.18,3529.6,2015,431.8
USS0008N03S,Navajo Whiskey Ck NM US,36.18,-108.95,2758.4,2010,426.71999999999997
USS0008N03S,Navajo Whiskey Ck NM US,36.18,-108.95,2758.4,2011,0
USS0008N03S,Navajo Whiskey Ck NM US,36.18,-108.95,2758.4,2012,0
USS0008N03S,Navajo Whiskey Ck NM US,36.18,-108.95,2758.4,2013,0
USS0008N03S,Navajo Whiskey Ck NM US,36.18,-108.95,2758.4,2014,0
USS0008N03S,Navajo Whiskey Ck NM US,36.18,-108.95,2758.4,2015,0
USS0009J01S,King s Cabin UT US,40.72,-109.54,2659.1,1979,393.7
USS0009J01S,King s Cabin UT US,40.72,-109.54,2659.1,1980,482.59999999999997
USS0009J01S,King s Cabin UT US,40.72,-109.54,2659.1,1981,218.44
USS0009J01S,King s Cabin UT US,40.72,-109.54,2659.1,1982,358.14
USS0009J01S,King s Cabin UT US,40.72,-109.54,2659.1,1983,477.52000000000004
USS0009J01S,King s Cabin UT US,40.72,-109.54,2659.1,1984,388.62
USS0009J01S,King s Cabin UT US,40.72,-109.54,2659.1,1985,327.65999999999997
USS0009J01S,King s Cabin UT US,40.72,-109.54,2659.1,1986,302.26
USS0009J01S,King s Cabin UT US,40.72,-109.54,2659.1,1987,228.6
USS0009J01S,King s Cabin UT US,40.72,-109.54,2659.1,1988,139.70000000000002
USS0009J01S,King s Cabin UT US,40.72,-109.54,2659.1,1989,223.52
USS0009J01S,King s Cabin UT US,40.72,-109.54,2659.1,1990,208.28
USS0009J01S,King s Cabin UT US,40.72,-109.54,2659.1,1991,236.22
USS0009J01S,King s Cabin UT US,40.72,-109.54,2659.1,1992,205.74
USS0009J01S,King s Cabin UT US,40.72,-109.54,2659.1,1993,358.14
USS0009J01S,King s Cabin UT US,40.72,-109.54,2659.1,1994,223.52
USS0009J01S,King s Cabin UT US,40.72,-109.54,2659.1,1995,350.52
USS0009J01S,King s Cabin UT US,40.72,-109.54,2659.1,1996,215.9
USS0009J01S,King s Cabin UT US,40.72,-109.54,2659.1,1997,337.81999999999994
USS0009J01S,King s Cabin UT US,40.72,-109.54,2659.1,1998,307.34000000000003
USS0009J01S,King s Cabin UT US,40.72,-109.54,2659.1,1999,165.10000000000002
USS0009J01S,King s Cabin UT US,40.72,-109.54,2659.1,2000,279.40000000000003
USS0009J01S,King s Cabin UT US,40.72,-109.54,2659.1,2001,198.12
USS0009J01S,King s Cabin UT US,40.72,-109.54,2659.1,2002,165.10000000000002
USS0009J01S,King s Cabin UT US,40.72,-109.54,2659.1,2003,294.64
USS0009J01S,King s Cabin UT US,40.72,-109.54,2659.1,2004,147.32
USS0009J01S,King s Cabin UT US,40.72,-109.54,2659.1,2005,510.54
USS0009J01S,King s Cabin UT US,40.72,-109.54,2659.1,2006,254
USS0009J01S,King s Cabin UT US,40.72,-109.54,2659.1,2007,66.04
USS0009J01S,King s Cabin UT US,40.72,-109.54,2659.1,2008,332.74
USS0009J01S,King s Cabin UT US,40.72,-109.54,2659.1,2009,218.44
USS0009J01S,King s Cabin UT US,40.72,-109.54,2659.1,2010,238.76000000000002
USS0009J01S,King s Cabin UT US,40.72,-109.54,2659.1,2011,312.42
USS0009J01S,King s Cabin UT US,40.72,-109.54,2659.1,2012,38.1
USS0009J01S,King s Cabin UT US,40.72,-109.54,2659.1,2013,177.8
USS0009J01S,King s Cabin UT US,40.72,-109.54,2659.1,2014,182.88
USS0009J01S,King s Cabin UT US,40.72,-109.54,2659.1,2015,0
USS0009J05S,Mosby Mtn. UT US,40.61,-109.89,2898.6,1979,414.02
USS0009J05S,Mosby Mtn. UT US,40.61,-109.89,2898.6,1980,497.84
USS0009J05S,Mosby Mtn. UT US,40.61,-109.89,2898.6,1981,274.32
USS0009J05S,Mosby Mtn. UT US,40.61,-109.89,2898.6,1982,386.08
USS0009J05S,Mosby Mtn. UT US,40.61,-109.89,2898.6,1983,546.1
USS0009J05S,Mosby Mtn. UT US,40.61,-109.89,2898.6,1984,330.20000000000005
USS0009J05S,Mosby Mtn. UT US,40.61,-109.89,2898.6,1985,289.56
USS0009J05S,Mosby Mtn. UT US,40.61,-109.89,2898.6,1986,459.73999999999995
USS0009J05S,Mosby Mtn. UT US,40.61,-109.89,2898.6,1987,195.57999999999998
USS0009J05S,Mosby Mtn. UT US,40.61,-109.89,2898.6,1988,190.5
USS0009J05S,Mosby Mtn. UT US,40.61,-109.89,2898.6,1989,233.67999999999998
USS0009J05S,Mosby Mtn. UT US,40.61,-109.89,2898.6,1990,284.48
USS0009J05S,Mosby Mtn. UT US,40.61,-109.89,2898.6,1991,297.18
USS0009J05S,Mosby Mtn. UT US,40.61,-109.89,2898.6,1992,215.9
USS0009J05S,Mosby Mtn. UT US,40.61,-109.89,2898.6,1993,500.38
USS0009J05S,Mosby Mtn. UT US,40.61,-109.89,2898.6,1994,226.06
USS0009J05S,Mosby Mtn. UT US,40.61,-109.89,2898.6,1995,553.72
USS0009J05S,Mosby Mtn. UT US,40.61,-109.89,2898.6,1996,208.28
USS0009J05S,Mosby Mtn. UT US,40.61,-109.89,2898.6,1997,474.97999999999996
USS0009J05S,Mosby Mtn. UT US,40.61,-109.89,2898.6,1998,307.34000000000003
USS0009J05S,Mosby Mtn. UT US,40.61,-109.89,2898.6,1999,266.70000000000005
USS0009J05S,Mosby Mtn. UT US,40.61,-109.89,2898.6,2000,297.18
USS0009J05S,Mosby Mtn. UT US,40.61,-109.89,2898.6,2001,314.96
USS0009J05S,Mosby Mtn. UT US,40.61,-109.89,2898.6,2002,190.5
USS0009J05S,Mosby Mtn. UT US,40.61,-109.89,2898.6,2003,259.08000000000004
USS0009J05S,Mosby Mtn. UT US,40.61,-109.89,2898.6,2004,274.32
USS0009J05S,Mosby Mtn. UT US,40.61,-109.89,2898.6,2005,652.7800000000001
USS0009J05S,Mosby Mtn. UT US,40.61,-109.89,2898.6,2006,355.6
USS0009J05S,Mosby Mtn. UT US,40.61,-109.89,2898.6,2007,210.82
USS0009J05S,Mosby Mtn. UT US,40.61,-109.89,2898.6,2008,335.28
USS0009J05S,Mosby Mtn. UT US,40.61,-109.89,2898.6,2009,241.29999999999998
USS0009J05S,Mosby Mtn. UT US,40.61,-109.89,2898.6,2010,231.14000000000001
USS0009J05S,Mosby Mtn. UT US,40.61,-109.89,2898.6,2011,398.78
USS0009J05S,Mosby Mtn. UT US,40.61,-109.89,2898.6,2012,210.82
USS0009J05S,Mosby Mtn. UT US,40.61,-109.89,2898.6,2013,269.24
USS0009J05S,Mosby Mtn. UT US,40.61,-109.89,2898.6,2014,243.84
USS0009J05S,Mosby Mtn. UT US,40.61,-109.89,2898.6,2015,111.76
USS0009J08S,Hickerson Park UT US,40.91,-109.96,2787.4,1986,170.18
USS0009J08S,Hickerson Park UT US,40.91,-109.96,2787.4,1987,284.48
USS0009J08S,Hickerson Park UT US,40.91,-109.96,2787.4,1988,256.54
USS0009J08S,Hickerson Park UT US,40.91,-109.96,2787.4,1989,187.95999999999998
USS0009J08S,Hickerson Park UT US,40.91,-109.96,2787.4,1990,187.95999999999998
USS0009J08S,Hickerson Park UT US,40.91,-109.96,2787.4,1991,129.54000000000002
USS0009J08S,Hickerson Park UT US,40.91,-109.96,2787.4,1992,243.84
USS0009J08S,Hickerson Park UT US,40.91,-109.96,2787.4,1993,231.14000000000001
USS0009J08S,Hickerson Park UT US,40.91,-109.96,2787.4,1994,215.9
USS0009J08S,Hickerson Park UT US,40.91,-109.96,2787.4,1995,180.33999999999997
USS0009J08S,Hickerson Park UT US,40.91,-109.96,2787.4,1996,147.32
USS0009J08S,Hickerson Park UT US,40.91,-109.96,2787.4,1997,220.98
USS0009J08S,Hickerson Park UT US,40.91,-109.96,2787.4,1998,302.26
USS0009J08S,Hickerson Park UT US,40.91,-109.96,2787.4,1999,149.86
USS0009J08S,Hickerson Park UT US,40.91,-109.96,2787.4,2000,203.2
USS0009J08S,Hickerson Park UT US,40.91,-109.96,2787.4,2001,195.57999999999998
USS0009J08S,Hickerson Park UT US,40.91,-109.96,2787.4,2002,137.16
USS0009J08S,Hickerson Park UT US,40.91,-109.96,2787.4,2003,167.64
USS0009J08S,Hickerson Park UT US,40.91,-109.96,2787.4,2004,66.04
USS0009J08S,Hickerson Park UT US,40.91,-109.96,2787.4,2005,226.06
USS0009J08S,Hickerson Park UT US,40.91,-109.96,2787.4,2006,142.24
USS0009J08S,Hickerson Park UT US,40.91,-109.96,2787.4,2007,152.4
USS0009J08S,Hickerson Park UT US,40.91,-109.96,2787.4,2008,203.2
USS0009J08S,Hickerson Park UT US,40.91,-109.96,2787.4,2009,106.67999999999999
USS0009J08S,Hickerson Park UT US,40.91,-109.96,2787.4,2010,215.9
USS0009J08S,Hickerson Park UT US,40.91,-109.96,2787.4,2011,190.5
USS0009J08S,Hickerson Park UT US,40.91,-109.96,2787.4,2012,116.83999999999999
USS0009J08S,Hickerson Park UT US,40.91,-109.96,2787.4,2013,152.4
USS0009J08S,Hickerson Park UT US,40.91,-109.96,2787.4,2014,187.95999999999998
USS0009J08S,Hickerson Park UT US,40.91,-109.96,2787.4,2015,0
USS0009J16S,Trout Creek UT US,40.74,-109.67,2901.1,1979,396.24
USS0009J16S,Trout Creek UT US,40.74,-109.67,2901.1,1980,482.59999999999997
USS0009J16S,Trout Creek UT US,40.74,-109.67,2901.1,1981,223.52
USS0009J16S,Trout Creek UT US,40.74,-109.67,2901.1,1982,347.98
USS0009J16S,Trout Creek UT US,40.74,-109.67,2901.1,1983,477.52000000000004
